Time	 FAIRTEN1	 FAIRTEN2	 FAIRTEN3	 CON2PX	 CON2PY	 CON2PZ	 
230.2	 223977	 222518	 222518	 -267	 0	 0	 
230.3	 223986	 222479	 222479	 -267	 0	 0	 
230.4	 223804	 222444	 222444	 -267	 0	 0	 
230.5	 223509	 222415	 222415	 -267	 0	 0	 
230.6	 223211	 222392	 222392	 -267	 0	 0	 
230.7	 222967	 222369	 222369	 -267	 0	 0	 
230.8	 222842	 222347	 222347	 -267	 0	 0	 
230.9	 222809	 222317	 222317	 -267	 0	 0	 
231	 222831	 222282	 222282	 -267	 0	 0	 
231.1	 222863	 222240	 222240	 -267	 0	 0	 
231.2	 222875	 222195	 222195	 -267	 0	 0	 
231.3	 222883	 222154	 222154	 -267	 0	 0	 
231.4	 222913	 222113	 222113	 -267	 0	 0	 
231.5	 223007	 222080	 222080	 -267	 0	 0	 
231.6	 223169	 222050	 222050	 -267	 0	 0	 
231.7	 223369	 222022	 222022	 -267	 0	 0	 
231.8	 223556	 222000	 222000	 -267	 0	 0	 
231.9	 223662	 221976	 221976	 -267	 0	 0	 
232	 223678	 221963	 221963	 -267	 0	 0	 
232.1	 223611	 221959	 221959	 -267	 0	 0	 
232.2	 223515	 221972	 221972	 -267	 0	 0	 
232.3	 223445	 222003	 222003	 -267	 0	 0	 
232.4	 223429	 222052	 222052	 -267	 0	 0	 
232.5	 223462	 222115	 222115	 -267	 0	 0	 
232.6	 223507	 222189	 222189	 -267	 0	 0	 
232.7	 223342	 222270	 222270	 -267	 0	 0	 
232.8	 222658	 222352	 222352	 -267	 0	 0	 
232.9	 222093	 222434	 222434	 -267	 0	 0	 
233	 221983	 222517	 222517	 -267	 0	 0	 
233.1	 222303	 222600	 222600	 -267	 0	 0	 
233.2	 222536	 222684	 222684	 -267	 0	 0	 
233.3	 222757	 222767	 222767	 -267	 0	 0	 
233.4	 222680	 222849	 222849	 -267	 0	 0	 
233.5	 222304	 222923	 222923	 -267	 0	 0	 
233.6	 221825	 222990	 222990	 -267	 0	 0	 
233.7	 221307	 223050	 223050	 -267	 0	 0	 
233.8	 221043	 223099	 223099	 -267	 0	 0	 
233.9	 221049	 223141	 223141	 -267	 0	 0	 
234	 221273	 223173	 223173	 -267	 0	 0	 
234.1	 221604	 223197	 223197	 -267	 0	 0	 
234.2	 221804	 223210	 223210	 -267	 0	 0	 
234.3	 221811	 223212	 223212	 -267	 0	 0	 
234.4	 221591	 223197	 223197	 -267	 0	 0	 
234.5	 221260	 223167	 223167	 -267	 0	 0	 
234.6	 221002	 223119	 223119	 -267	 0	 0	 
234.7	 220933	 223054	 223054	 -267	 0	 0	 
234.8	 221131	 222978	 222978	 -267	 0	 0	 
234.9	 221519	 222891	 222891	 -267	 0	 0	 
235	 221962	 222802	 222802	 -267	 0	 0	 
235.1	 222312	 222713	 222713	 -267	 0	 0	 
235.2	 222475	 222630	 222630	 -267	 0	 0	 
235.3	 222466	 222556	 222556	 -267	 0	 0	 
235.4	 222376	 222489	 222489	 -267	 0	 0	 
235.5	 222337	 222435	 222435	 -267	 0	 0	 
235.6	 222448	 222389	 222389	 -267	 0	 0	 
235.7	 222728	 222353	 222353	 -267	 0	 0	 
235.8	 223111	 222327	 222327	 -267	 0	 0	 
235.9	 223470	 222306	 222306	 -267	 0	 0	 
236	 223697	 222295	 222295	 -267	 0	 0	 
236.1	 223724	 222284	 222284	 -267	 0	 0	 
236.2	 223573	 222271	 222271	 -267	 0	 0	 
236.3	 223342	 222257	 222257	 -267	 0	 0	 
236.4	 223143	 222231	 222231	 -267	 0	 0	 
236.5	 223073	 222195	 222195	 -267	 0	 0	 
236.6	 223164	 222148	 222148	 -267	 0	 0	 
236.7	 223373	 222087	 222087	 -267	 0	 0	 
236.8	 223619	 222015	 222015	 -267	 0	 0	 
236.9	 223816	 221936	 221936	 -267	 0	 0	 
237	 223908	 221848	 221848	 -267	 0	 0	 
237.1	 223873	 221755	 221755	 -267	 0	 0	 
237.2	 223721	 221662	 221662	 -267	 0	 0	 
237.3	 223542	 221564	 221564	 -267	 0	 0	 
237.4	 223451	 221473	 221473	 -267	 0	 0	 
237.5	 223522	 221384	 221384	 -267	 0	 0	 
237.6	 223746	 221305	 221305	 -267	 0	 0	 
237.7	 224048	 221243	 221243	 -267	 0	 0	 
237.8	 224303	 221193	 221193	 -267	 0	 0	 
237.9	 224425	 221164	 221164	 -267	 0	 0	 
238	 224388	 221155	 221155	 -267	 0	 0	 
238.1	 224233	 221162	 221162	 -267	 0	 0	 
238.2	 224060	 221190	 221190	 -267	 0	 0	 
238.3	 223952	 221237	 221237	 -267	 0	 0	 
238.4	 223937	 221301	 221301	 -267	 0	 0	 
238.5	 223990	 221387	 221387	 -267	 0	 0	 
238.6	 224031	 221494	 221494	 -267	 0	 0	 
238.7	 223981	 221622	 221622	 -267	 0	 0	 
238.8	 223800	 221768	 221768	 -267	 0	 0	 
238.9	 223512	 221936	 221936	 -267	 0	 0	 
239	 223172	 222109	 222109	 -267	 0	 0	 
239.1	 222878	 222297	 222297	 -267	 0	 0	 
239.2	 222665	 222484	 222484	 -267	 0	 0	 
239.3	 222528	 222665	 222665	 -267	 0	 0	 
239.4	 222295	 222850	 222850	 -267	 0	 0	 
239.5	 220116	 223020	 223020	 -267	 0	 0	 
239.6	 218781	 223183	 223183	 -267	 0	 0	 
239.7	 218645	 223336	 223336	 -267	 0	 0	 
239.8	 219645	 223465	 223465	 -267	 0	 0	 
239.9	 220342	 223581	 223581	 -267	 0	 0	 
240	 220960	 223669	 223669	 -267	 0	 0	 
240.1	 220849	 223732	 223732	 -267	 0	 0	 
240.2	 219972	 223774	 223774	 -267	 0	 0	 
240.3	 218983	 223790	 223790	 -267	 0	 0	 
240.4	 218050	 223791	 223791	 -267	 0	 0	 
240.5	 217882	 223775	 223775	 -267	 0	 0	 
240.6	 218457	 223746	 223746	 -267	 0	 0	 
240.7	 219488	 223709	 223709	 -267	 0	 0	 
240.8	 220642	 223662	 223662	 -267	 0	 0	 
240.9	 221293	 223612	 223612	 -267	 0	 0	 
241	 221325	 223565	 223565	 -267	 0	 0	 
241.1	 220770	 223519	 223519	 -267	 0	 0	 
241.2	 219970	 223469	 223469	 -267	 0	 0	 
241.3	 219428	 223401	 223401	 -267	 0	 0	 
241.4	 219388	 223327	 223327	 -267	 0	 0	 
241.5	 219937	 223265	 223265	 -267	 0	 0	 
241.6	 220810	 223240	 223240	 -267	 0	 0	 
241.7	 221606	 223270	 223270	 -267	 0	 0	 
241.8	 222031	 223344	 223344	 -267	 0	 0	 
241.9	 221947	 223436	 223436	 -267	 0	 0	 
242	 221555	 223517	 223517	 -267	 0	 0	 
242.1	 221174	 223562	 223562	 -267	 0	 0	 
242.2	 221129	 223572	 223572	 -267	 0	 0	 
242.3	 221582	 223559	 223559	 -267	 0	 0	 
242.4	 222420	 223544	 223544	 -267	 0	 0	 
242.5	 223381	 223548	 223548	 -267	 0	 0	 
242.6	 224130	 223565	 223565	 -267	 0	 0	 
242.7	 224460	 223590	 223590	 -267	 0	 0	 
242.8	 224360	 223591	 223591	 -267	 0	 0	 
242.9	 224018	 223557	 223557	 -267	 0	 0	 
243	 223710	 223034	 223034	 -267	 0	 0	 
243.1	 223668	 222587	 222587	 -267	 0	 0	 
243.2	 223991	 222058	 222058	 -267	 0	 0	 
243.3	 224592	 221969	 221969	 -267	 0	 0	 
243.4	 225284	 222247	 222247	 -267	 0	 0	 
243.5	 225766	 222430	 222430	 -267	 0	 0	 
243.6	 225691	 222537	 222537	 -267	 0	 0	 
243.7	 225125	 222277	 222277	 -267	 0	 0	 
243.8	 224354	 221760	 221760	 -267	 0	 0	 
243.9	 223839	 221161	 221161	 -267	 0	 0	 
244	 223838	 220596	 220596	 -267	 0	 0	 
244.1	 224403	 220341	 220341	 -267	 0	 0	 
244.2	 225297	 220363	 220363	 -267	 0	 0	 
244.3	 226117	 220593	 220593	 -267	 0	 0	 
244.4	 226562	 220869	 220869	 -267	 0	 0	 
244.5	 226491	 220959	 220959	 -267	 0	 0	 
244.6	 226054	 220821	 220821	 -267	 0	 0	 
244.7	 225549	 220454	 220454	 -267	 0	 0	 
244.8	 225277	 220013	 220013	 -267	 0	 0	 
244.9	 225419	 219697	 219697	 -267	 0	 0	 
245	 225899	 219610	 219610	 -267	 0	 0	 
245.1	 226487	 219802	 219802	 -267	 0	 0	 
245.2	 226883	 220162	 220162	 -267	 0	 0	 
245.3	 226876	 220522	 220522	 -267	 0	 0	 
245.4	 226478	 220746	 220746	 -267	 0	 0	 
245.5	 225865	 220742	 220742	 -267	 0	 0	 
245.6	 225328	 220567	 220567	 -267	 0	 0	 
245.7	 225096	 220349	 220349	 -267	 0	 0	 
245.8	 225207	 220231	 220231	 -267	 0	 0	 
245.9	 225525	 220323	 220323	 -267	 0	 0	 
246	 225783	 220617	 220617	 -267	 0	 0	 
246.1	 225738	 221019	 221019	 -267	 0	 0	 
246.2	 225305	 221392	 221392	 -267	 0	 0	 
246.3	 224569	 221608	 221608	 -267	 0	 0	 
246.4	 223771	 221634	 221634	 -267	 0	 0	 
246.5	 223157	 221521	 221521	 -267	 0	 0	 
246.6	 222850	 221379	 221379	 -267	 0	 0	 
246.7	 222824	 221347	 221347	 -267	 0	 0	 
246.8	 222879	 221483	 221483	 -267	 0	 0	 
246.9	 222803	 221789	 221789	 -267	 0	 0	 
247	 222447	 222174	 222174	 -267	 0	 0	 
247.1	 219250	 222527	 222527	 -267	 0	 0	 
247.2	 218035	 222755	 222755	 -267	 0	 0	 
247.3	 217278	 222836	 222836	 -267	 0	 0	 
247.4	 217978	 222821	 222821	 -267	 0	 0	 
247.5	 218971	 222798	 222798	 -267	 0	 0	 
247.6	 219931	 222865	 222865	 -267	 0	 0	 
247.7	 220310	 223068	 223068	 -267	 0	 0	 
247.8	 219391	 223381	 223381	 -267	 0	 0	 
247.9	 218078	 223735	 223735	 -267	 0	 0	 
248	 216648	 224024	 224024	 -267	 0	 0	 
248.1	 215883	 224179	 224179	 -267	 0	 0	 
248.2	 216218	 224184	 224184	 -267	 0	 0	 
248.3	 217274	 224072	 224072	 -267	 0	 0	 
248.4	 218773	 223930	 223930	 -267	 0	 0	 
248.5	 219911	 223837	 223837	 -267	 0	 0	 
248.6	 220263	 223824	 223824	 -267	 0	 0	 
248.7	 219843	 223861	 223861	 -267	 0	 0	 
248.8	 218874	 223896	 223896	 -267	 0	 0	 
248.9	 218032	 223885	 223885	 -267	 0	 0	 
249	 217747	 223822	 223822	 -267	 0	 0	 
249.1	 218206	 223727	 223727	 -267	 0	 0	 
249.2	 219251	 223656	 223656	 -267	 0	 0	 
249.3	 220338	 223635	 223635	 -267	 0	 0	 
249.4	 221052	 223681	 223681	 -267	 0	 0	 
249.5	 221125	 223768	 223768	 -267	 0	 0	 
249.6	 220668	 223841	 223841	 -267	 0	 0	 
249.7	 220115	 223872	 223872	 -267	 0	 0	 
249.8	 219874	 223827	 223827	 -267	 0	 0	 
249.9	 220258	 223729	 223729	 -267	 0	 0	 
250	 221231	 223619	 223619	 -267	 0	 0	 
250.1	 222471	 223528	 223528	 -267	 0	 0	 
250.2	 223585	 223499	 223499	 -267	 0	 0	 
250.3	 224217	 223515	 223515	 -267	 0	 0	 
250.4	 224295	 223551	 223551	 -267	 0	 0	 
250.5	 223997	 223572	 223572	 -267	 0	 0	 
250.6	 223642	 223270	 223270	 -267	 0	 0	 
250.7	 223572	 223130	 223130	 -267	 0	 0	 
250.8	 223927	 222875	 222875	 -267	 0	 0	 
250.9	 224663	 222794	 222794	 -267	 0	 0	 
251	 225550	 222834	 222834	 -267	 0	 0	 
251.1	 226296	 222831	 222831	 -267	 0	 0	 
251.2	 226558	 222801	 222801	 -267	 0	 0	 
251.3	 226139	 222601	 222601	 -267	 0	 0	 
251.4	 225252	 222305	 222305	 -267	 0	 0	 
251.5	 224377	 221962	 221962	 -267	 0	 0	 
251.6	 223996	 221614	 221614	 -267	 0	 0	 
251.7	 224288	 221382	 221382	 -267	 0	 0	 
251.8	 225124	 221238	 221238	 -267	 0	 0	 
251.9	 226096	 221180	 221180	 -267	 0	 0	 
252	 226761	 221152	 221152	 -267	 0	 0	 
252.1	 226843	 221062	 221062	 -267	 0	 0	 
252.2	 226368	 220912	 220912	 -267	 0	 0	 
252.3	 225621	 220690	 220690	 -267	 0	 0	 
252.4	 224996	 220460	 220460	 -267	 0	 0	 
252.5	 224793	 220296	 220296	 -267	 0	 0	 
252.6	 225077	 220236	 220236	 -267	 0	 0	 
252.7	 225662	 220309	 220309	 -267	 0	 0	 
252.8	 226208	 220469	 220469	 -267	 0	 0	 
252.9	 226397	 220661	 220661	 -267	 0	 0	 
253	 226092	 220825	 220825	 -267	 0	 0	 
253.1	 225409	 220927	 220927	 -267	 0	 0	 
253.2	 224639	 220980	 220980	 -267	 0	 0	 
253.3	 224107	 221020	 221020	 -267	 0	 0	 
253.4	 224002	 221096	 221096	 -267	 0	 0	 
253.5	 224275	 221237	 221237	 -267	 0	 0	 
253.6	 224694	 221442	 221442	 -267	 0	 0	 
253.7	 224943	 221668	 221668	 -267	 0	 0	 
253.8	 224823	 221870	 221870	 -267	 0	 0	 
253.9	 224313	 221998	 221998	 -267	 0	 0	 
254	 223602	 222038	 222038	 -267	 0	 0	 
254.1	 222975	 222011	 222011	 -267	 0	 0	 
254.2	 222652	 221954	 221954	 -267	 0	 0	 
254.3	 222712	 221923	 221923	 -267	 0	 0	 
254.4	 223015	 221937	 221937	 -267	 0	 0	 
254.5	 223330	 222003	 222003	 -267	 0	 0	 
254.6	 223433	 222094	 222094	 -267	 0	 0	 
254.7	 221392	 222164	 222164	 -267	 0	 0	 
254.8	 220624	 222188	 222188	 -267	 0	 0	 
254.9	 219450	 222149	 222149	 -267	 0	 0	 
255	 219793	 222064	 222064	 -267	 0	 0	 
255.1	 221165	 221967	 221967	 -267	 0	 0	 
255.2	 222361	 221895	 221895	 -267	 0	 0	 
255.3	 223298	 221873	 221873	 -267	 0	 0	 
255.4	 223050	 221903	 221903	 -267	 0	 0	 
255.5	 222152	 221966	 221966	 -267	 0	 0	 
255.6	 221021	 222037	 222037	 -267	 0	 0	 
255.7	 220085	 222088	 222088	 -267	 0	 0	 
255.8	 220087	 222112	 222112	 -267	 0	 0	 
255.9	 220806	 222119	 222119	 -267	 0	 0	 
256	 222041	 222130	 222130	 -267	 0	 0	 
256.1	 223200	 222168	 222168	 -267	 0	 0	 
256.2	 223656	 222249	 222249	 -267	 0	 0	 
256.3	 223324	 222370	 222370	 -267	 0	 0	 
256.4	 222283	 222512	 222512	 -267	 0	 0	 
256.5	 221104	 222646	 222646	 -267	 0	 0	 
256.6	 220375	 222750	 222750	 -267	 0	 0	 
256.7	 220402	 222805	 222805	 -267	 0	 0	 
256.8	 221233	 222822	 222822	 -267	 0	 0	 
256.9	 222427	 222810	 222810	 -267	 0	 0	 
257	 223468	 222793	 222793	 -267	 0	 0	 
257.1	 223926	 222789	 222789	 -267	 0	 0	 
257.2	 223636	 222798	 222798	 -267	 0	 0	 
257.3	 222840	 222817	 222817	 -267	 0	 0	 
257.4	 221942	 222826	 222826	 -267	 0	 0	 
257.5	 221379	 222813	 222813	 -267	 0	 0	 
257.6	 221388	 222773	 222773	 -267	 0	 0	 
257.7	 221894	 222712	 222712	 -267	 0	 0	 
257.8	 222603	 222651	 222651	 -267	 0	 0	 
257.9	 223112	 222607	 222607	 -267	 0	 0	 
258	 223131	 222599	 222599	 -267	 0	 0	 
258.1	 222598	 222624	 222624	 -267	 0	 0	 
258.2	 221701	 222676	 222676	 -267	 0	 0	 
258.3	 220781	 222728	 222728	 -267	 0	 0	 
258.4	 220182	 222771	 222771	 -267	 0	 0	 
258.5	 220084	 222787	 222787	 -267	 0	 0	 
258.6	 220463	 222784	 222784	 -267	 0	 0	 
258.7	 221095	 222776	 222776	 -267	 0	 0	 
258.8	 221673	 222775	 222775	 -267	 0	 0	 
258.9	 221950	 222799	 222799	 -267	 0	 0	 
259	 221834	 222845	 222845	 -267	 0	 0	 
259.1	 221428	 222904	 222904	 -267	 0	 0	 
259.2	 220966	 222959	 222959	 -267	 0	 0	 
259.3	 220707	 222996	 222996	 -267	 0	 0	 
259.4	 220795	 223003	 223003	 -267	 0	 0	 
259.5	 221214	 222987	 222987	 -267	 0	 0	 
259.6	 221793	 222961	 222961	 -267	 0	 0	 
259.7	 222285	 222940	 222940	 -267	 0	 0	 
259.8	 222505	 222940	 222940	 -267	 0	 0	 
259.9	 222382	 222954	 222954	 -267	 0	 0	 
260	 222029	 222983	 222983	 -267	 0	 0	 
260.1	 221640	 223001	 223001	 -267	 0	 0	 
260.2	 221440	 222996	 222996	 -267	 0	 0	 
260.3	 221555	 222959	 222959	 -267	 0	 0	 
260.4	 221965	 222888	 222888	 -267	 0	 0	 
260.5	 222537	 222802	 222802	 -267	 0	 0	 
260.6	 223059	 222710	 222710	 -267	 0	 0	 
260.7	 223374	 222632	 222632	 -267	 0	 0	 
260.8	 223429	 222575	 222575	 -267	 0	 0	 
260.9	 223291	 222533	 222533	 -267	 0	 0	 
261	 223125	 222504	 222504	 -267	 0	 0	 
261.1	 223088	 222470	 222470	 -267	 0	 0	 
261.2	 223271	 222426	 222426	 -267	 0	 0	 
261.3	 223662	 222376	 222376	 -267	 0	 0	 
261.4	 224130	 222314	 222314	 -267	 0	 0	 
261.5	 224551	 222266	 222266	 -267	 0	 0	 
261.6	 224799	 222228	 222228	 -267	 0	 0	 
261.7	 224857	 222207	 222207	 -267	 0	 0	 
261.8	 224806	 222207	 222207	 -267	 0	 0	 
261.9	 224750	 222201	 222201	 -267	 0	 0	 
262	 224824	 222190	 222190	 -267	 0	 0	 
262.1	 225070	 222155	 222155	 -267	 0	 0	 
262.2	 225450	 222089	 222089	 -267	 0	 0	 
262.3	 225766	 222010	 222010	 -267	 0	 0	 
262.4	 225825	 221908	 221908	 -267	 0	 0	 
262.5	 225604	 221809	 221809	 -267	 0	 0	 
262.6	 225220	 221714	 221714	 -267	 0	 0	 
262.7	 224863	 221618	 221618	 -267	 0	 0	 
262.8	 224700	 221532	 221532	 -267	 0	 0	 
262.9	 224783	 221440	 221440	 -267	 0	 0	 
263	 225029	 221343	 221343	 -267	 0	 0	 
263.1	 225278	 221248	 221248	 -267	 0	 0	 
263.2	 225367	 221152	 221152	 -267	 0	 0	 
263.3	 225224	 221072	 221072	 -267	 0	 0	 
263.4	 224898	 221012	 221012	 -267	 0	 0	 
263.5	 224519	 220967	 220967	 -267	 0	 0	 
263.6	 224259	 220944	 220944	 -267	 0	 0	 
263.7	 224200	 220922	 220922	 -267	 0	 0	 
263.8	 224344	 220901	 220901	 -267	 0	 0	 
263.9	 224590	 220878	 220878	 -267	 0	 0	 
264	 224780	 220845	 220845	 -267	 0	 0	 
264.1	 224816	 220824	 220824	 -267	 0	 0	 
264.2	 224646	 220809	 220809	 -267	 0	 0	 
264.3	 224340	 220816	 220816	 -267	 0	 0	 
264.4	 224016	 220848	 220848	 -267	 0	 0	 
264.5	 223778	 220893	 220893	 -267	 0	 0	 
264.6	 223690	 220960	 220960	 -267	 0	 0	 
264.7	 223705	 221039	 221039	 -267	 0	 0	 
264.8	 223728	 221137	 221137	 -267	 0	 0	 
264.9	 223643	 221258	 221258	 -267	 0	 0	 
265	 223386	 221406	 221406	 -267	 0	 0	 
265.1	 222977	 221586	 221586	 -267	 0	 0	 
265.2	 222497	 221792	 221792	 -267	 0	 0	 
265.3	 222056	 222018	 222018	 -267	 0	 0	 
265.4	 221730	 222254	 222254	 -267	 0	 0	 
265.5	 219256	 222489	 222489	 -267	 0	 0	 
265.6	 218763	 222714	 222714	 -267	 0	 0	 
265.7	 217843	 222928	 222928	 -267	 0	 0	 
265.8	 218208	 223131	 223131	 -267	 0	 0	 
265.9	 219204	 223325	 223325	 -267	 0	 0	 
266	 219887	 223511	 223511	 -267	 0	 0	 
266.1	 220197	 223688	 223688	 -267	 0	 0	 
266.2	 219397	 223851	 223851	 -267	 0	 0	 
266.3	 218250	 223995	 223995	 -267	 0	 0	 
266.4	 217143	 224120	 224120	 -267	 0	 0	 
266.5	 216482	 224216	 224216	 -267	 0	 0	 
266.6	 216798	 224285	 224285	 -267	 0	 0	 
266.7	 217685	 224213	 224213	 -267	 0	 0	 
266.8	 218895	 224042	 224042	 -267	 0	 0	 
266.9	 219845	 223819	 223819	 -267	 0	 0	 
267	 220096	 223649	 223649	 -267	 0	 0	 
267.1	 219739	 223609	 223609	 -267	 0	 0	 
267.2	 218938	 223704	 223704	 -267	 0	 0	 
267.3	 218235	 223884	 223884	 -267	 0	 0	 
267.4	 218027	 224050	 224050	 -267	 0	 0	 
267.5	 218431	 224122	 224122	 -267	 0	 0	 
267.6	 219330	 224063	 224063	 -267	 0	 0	 
267.7	 220288	 223906	 223906	 -267	 0	 0	 
267.8	 220943	 223726	 223726	 -267	 0	 0	 
267.9	 221108	 223605	 223605	 -267	 0	 0	 
268	 220872	 223581	 223581	 -267	 0	 0	 
268.1	 220589	 223637	 223637	 -267	 0	 0	 
268.2	 220605	 223710	 223710	 -267	 0	 0	 
268.3	 221153	 223724	 223724	 -267	 0	 0	 
268.4	 222198	 223630	 223630	 -267	 0	 0	 
268.5	 223477	 223443	 223443	 -267	 0	 0	 
268.6	 224653	 223218	 223218	 -267	 0	 0	 
268.7	 225453	 222580	 222580	 -267	 0	 0	 
268.8	 225809	 221852	 221852	 -267	 0	 0	 
268.9	 225859	 221330	 221330	 -267	 0	 0	 
269	 225852	 221589	 221589	 -267	 0	 0	 
269.1	 226027	 222376	 222376	 -267	 0	 0	 
269.2	 226490	 222859	 222859	 -267	 0	 0	 
269.3	 227177	 223091	 223091	 -267	 0	 0	 
269.4	 227673	 222711	 222711	 -267	 0	 0	 
269.5	 227617	 221950	 221950	 -267	 0	 0	 
269.6	 226918	 221177	 221177	 -267	 0	 0	 
269.7	 225886	 220584	 220584	 -267	 0	 0	 
269.8	 224990	 220539	 220539	 -267	 0	 0	 
269.9	 224568	 220919	 220919	 -267	 0	 0	 
270	 224747	 221517	 221517	 -267	 0	 0	 
270.1	 225312	 222040	 222040	 -267	 0	 0	 
270.2	 225890	 222158	 222158	 -267	 0	 0	 
270.3	 226126	 221856	 221856	 -267	 0	 0	 
270.4	 225841	 221231	 221231	 -267	 0	 0	 
270.5	 225142	 220579	 220579	 -267	 0	 0	 
270.6	 224312	 220206	 220206	 -267	 0	 0	 
270.7	 223697	 220247	 220247	 -267	 0	 0	 
270.8	 223530	 220693	 220693	 -267	 0	 0	 
270.9	 223803	 221306	 221306	 -267	 0	 0	 
271	 224305	 221806	 221806	 -267	 0	 0	 
271.1	 224687	 221984	 221984	 -267	 0	 0	 
271.2	 224666	 221778	 221778	 -267	 0	 0	 
271.3	 224156	 221344	 221344	 -267	 0	 0	 
271.4	 223314	 220924	 220924	 -267	 0	 0	 
271.5	 222458	 220755	 220755	 -267	 0	 0	 
271.6	 221892	 220952	 220952	 -267	 0	 0	 
271.7	 221760	 221441	 221441	 -267	 0	 0	 
271.8	 221973	 222024	 222024	 -267	 0	 0	 
271.9	 222282	 222462	 222462	 -267	 0	 0	 
272	 222408	 222595	 222595	 -267	 0	 0	 
272.1	 222197	 222419	 222419	 -267	 0	 0	 
272.2	 221696	 222069	 222069	 -267	 0	 0	 
272.3	 218503	 221756	 221756	 -267	 0	 0	 
272.4	 217965	 221666	 221666	 -267	 0	 0	 
272.5	 217399	 221868	 221868	 -267	 0	 0	 
272.6	 218573	 222301	 222301	 -267	 0	 0	 
272.7	 220422	 222792	 222792	 -267	 0	 0	 
272.8	 221844	 223166	 223166	 -267	 0	 0	 
272.9	 222509	 223303	 223303	 -267	 0	 0	 
273	 221575	 223202	 223202	 -267	 0	 0	 
273.1	 220082	 222978	 222978	 -267	 0	 0	 
273.2	 218578	 222783	 222783	 -267	 0	 0	 
273.3	 217764	 222756	 222756	 -267	 0	 0	 
273.4	 218252	 222945	 222945	 -267	 0	 0	 
273.5	 219526	 223290	 223290	 -267	 0	 0	 
273.6	 221177	 223666	 223666	 -267	 0	 0	 
273.7	 222342	 223920	 223920	 -267	 0	 0	 
273.8	 222464	 223964	 223964	 -267	 0	 0	 
273.9	 221626	 223733	 223733	 -267	 0	 0	 
274	 220134	 223359	 223359	 -267	 0	 0	 
274.1	 218800	 223018	 223018	 -267	 0	 0	 
274.2	 218213	 222885	 222885	 -267	 0	 0	 
274.3	 218618	 223028	 223028	 -267	 0	 0	 
274.4	 219851	 223371	 223371	 -267	 0	 0	 
274.5	 221282	 223752	 223752	 -267	 0	 0	 
274.6	 222316	 223994	 223994	 -267	 0	 0	 
274.7	 222553	 224014	 224014	 -267	 0	 0	 
274.8	 222013	 223849	 223849	 -267	 0	 0	 
274.9	 221115	 223620	 223620	 -267	 0	 0	 
275	 220397	 223487	 223487	 -267	 0	 0	 
275.1	 220286	 223526	 223526	 -267	 0	 0	 
275.2	 220877	 223718	 223718	 -267	 0	 0	 
275.3	 221917	 223399	 223399	 -267	 0	 0	 
275.4	 222957	 223126	 223126	 -267	 0	 0	 
275.5	 223569	 222624	 222624	 -267	 0	 0	 
275.6	 223558	 222530	 222530	 -267	 0	 0	 
275.7	 223029	 222796	 222796	 -267	 0	 0	 
275.8	 222321	 222963	 222963	 -267	 0	 0	 
275.9	 221831	 223139	 223139	 -267	 0	 0	 
276	 221825	 223014	 223014	 -267	 0	 0	 
276.1	 222338	 222710	 222710	 -267	 0	 0	 
276.2	 223153	 222353	 222353	 -267	 0	 0	 
276.3	 223933	 221994	 221994	 -267	 0	 0	 
276.4	 224358	 221897	 221897	 -267	 0	 0	 
276.5	 224107	 221996	 221996	 -267	 0	 0	 
276.6	 223355	 222255	 222255	 -267	 0	 0	 
276.7	 222442	 222550	 222550	 -267	 0	 0	 
276.8	 221848	 222670	 222670	 -267	 0	 0	 
276.9	 221874	 222591	 222591	 -267	 0	 0	 
277	 222497	 222294	 222294	 -267	 0	 0	 
277.1	 223415	 221903	 221903	 -267	 0	 0	 
277.2	 224176	 221593	 221593	 -267	 0	 0	 
277.3	 224439	 221460	 221460	 -267	 0	 0	 
277.4	 224128	 221570	 221570	 -267	 0	 0	 
277.5	 223452	 221837	 221837	 -267	 0	 0	 
277.6	 222806	 222135	 222135	 -267	 0	 0	 
277.7	 222528	 222332	 222332	 -267	 0	 0	 
277.8	 222747	 222341	 222341	 -267	 0	 0	 
277.9	 223321	 222202	 222202	 -267	 0	 0	 
278	 223906	 222007	 222007	 -267	 0	 0	 
278.1	 224181	 221889	 221889	 -267	 0	 0	 
278.2	 223536	 221942	 221942	 -267	 0	 0	 
278.3	 222122	 222169	 222169	 -267	 0	 0	 
278.4	 220886	 222500	 222500	 -267	 0	 0	 
278.5	 220792	 222807	 222807	 -267	 0	 0	 
278.6	 221797	 222977	 222977	 -267	 0	 0	 
278.7	 222893	 222964	 222964	 -267	 0	 0	 
278.8	 223996	 222788	 222788	 -267	 0	 0	 
278.9	 224365	 222554	 222554	 -267	 0	 0	 
279	 223960	 222369	 222369	 -267	 0	 0	 
279.1	 223112	 222309	 222309	 -267	 0	 0	 
279.2	 222089	 222390	 222390	 -267	 0	 0	 
279.3	 221587	 222549	 222549	 -267	 0	 0	 
279.4	 221728	 222699	 222699	 -267	 0	 0	 
279.5	 222451	 222753	 222753	 -267	 0	 0	 
279.6	 223446	 222685	 222685	 -267	 0	 0	 
279.7	 224130	 222527	 222527	 -267	 0	 0	 
279.8	 224242	 222367	 222367	 -267	 0	 0	 
279.9	 223648	 222293	 222293	 -267	 0	 0	 
280	 222595	 222368	 222368	 -267	 0	 0	 
280.1	 221544	 222581	 222581	 -267	 0	 0	 
280.2	 220872	 222863	 222863	 -267	 0	 0	 
