      w1[rad/s]       w2[rad/s] beta1[deg] beta2[deg] DOF MOD(QTF)/rho/g PHASE(QTF)[deg] Re(QTF)/rho/g Im(QTF)/rho/g
       1.300        0.850        0.000        0.000  1  0.2877233E+02 -0.1593416E+03 -0.2692229E+02 -0.1015074E+02
       1.300        0.900        0.000        0.000  1  0.2799931E+02 -0.1525984E+03 -0.2485787E+02 -0.1288594E+02
       1.300        0.950        0.000        0.000  1  0.2972681E+02 -0.1409831E+03 -0.2309657E+02 -0.1871448E+02
       1.300        1.000        0.000        0.000  1  0.4961332E+02 -0.1185368E+03 -0.2370146E+02 -0.4358581E+02
       1.300        1.050        0.000        0.000  1  0.1800212E+02  0.1182033E+03 -0.8507834E+01  0.1586484E+02
       1.300        1.100        0.000        0.000  1  0.1127981E+02 -0.1590725E+03 -0.1053571E+02 -0.4028997E+01
       1.300        1.150        0.000        0.000  1  0.1260017E+02 -0.1314286E+03 -0.8337352E+01 -0.9447366E+01
       1.300        1.200        0.000        0.000  1  0.1352117E+02 -0.1137189E+03 -0.5438889E+01 -0.1237903E+02
       1.300        1.250        0.000        0.000  1  0.1525800E+02 -0.9895824E+02 -0.2375895E+01 -0.1507189E+02
       1.300        1.300        0.000        0.000  1  0.3950540E+01  0.0000000E+00  0.3950540E+01  0.0000000E+00
       1.350        0.250        0.000        0.000  1  0.1163845E+02 -0.1199069E+03 -0.5802841E+01 -0.1008864E+02
       1.350        0.300        0.000        0.000  1  0.1004360E+02 -0.1251062E+03 -0.5776017E+01 -0.8216542E+01
       1.350        0.350        0.000        0.000  1  0.8885905E+01 -0.1304060E+03 -0.5759840E+01 -0.6766354E+01
       1.350        0.400        0.000        0.000  1  0.8017749E+01 -0.1360301E+03 -0.5770412E+01 -0.5566566E+01
       1.350        0.450        0.000        0.000  1  0.7349675E+01 -0.1421776E+03 -0.5805618E+01 -0.4506942E+01
       1.350        0.500        0.000        0.000  1  0.6814506E+01 -0.1490149E+03 -0.5842086E+01 -0.3508207E+01
       1.350        0.550        0.000        0.000  1  0.6365928E+01 -0.1565359E+03 -0.5839530E+01 -0.2534745E+01
       1.350        0.600        0.000        0.000  1  0.5986039E+01 -0.1644880E+03 -0.5767993E+01 -0.1600909E+01
       1.350        0.650        0.000        0.000  1  0.5683148E+01 -0.1724809E+03 -0.5634281E+01 -0.7436748E+00
       1.350        0.700        0.000        0.000  1  0.5470240E+01  0.1798587E+03 -0.5470223E+01  0.1349317E-01
       1.350        0.750        0.000        0.000  1  0.5345918E+01  0.1729052E+03 -0.5304985E+01  0.6602844E+00
       1.350        0.800        0.000        0.000  1  0.5305211E+01  0.1671809E+03 -0.5172981E+01  0.1177086E+01
       1.350        0.850        0.000        0.000  1  0.5382579E+01  0.1633329E+03 -0.5156444E+01  0.1543774E+01
       1.350        0.900        0.000        0.000  1  0.5727758E+01  0.1618593E+03 -0.5443058E+01  0.1783348E+01
       1.350        0.950        0.000        0.000  1  0.6905730E+01  0.1629247E+03 -0.6601325E+01  0.2027711E+01
       1.350        1.000        0.000        0.000  1  0.1427289E+02  0.1672421E+03 -0.1392052E+02  0.3151906E+01
       1.350        1.050        0.000        0.000  1  0.6416769E+01 -0.1822667E+02  0.6094817E+01 -0.2007018E+01
       1.350        1.100        0.000        0.000  1  0.6859192E+00 -0.6621022E+02  0.2766875E+00 -0.6276378E+00
       1.350        1.150        0.000        0.000  1  0.1318516E+01 -0.1388062E+03 -0.9921650E+00 -0.8683855E+00
       1.350        1.200        0.000        0.000  1  0.2249089E+01 -0.1360338E+03 -0.1618779E+01 -0.1561395E+01
       1.350        1.250        0.000        0.000  1  0.4156613E+01 -0.1260917E+03 -0.2448573E+01 -0.3358857E+01
       1.350        1.300        0.000        0.000  1  0.9468831E+01  0.5799766E+02  0.5018043E+01  0.8029819E+01
       1.350        1.350        0.000        0.000  1  0.2196577E+00  0.0000000E+00  0.2196577E+00  0.0000000E+00
       1.400        0.250        0.000        0.000  1  0.9932397E+01 -0.1033891E+03 -0.2299973E+01 -0.9662435E+01
       1.400        0.300        0.000        0.000  1  0.8226323E+01 -0.1078016E+03 -0.2514964E+01 -0.7832455E+01
       1.400        0.350        0.000        0.000  1  0.6977738E+01 -0.1128430E+03 -0.2708815E+01 -0.6430486E+01
       1.400        0.400        0.000        0.000  1  0.6017992E+01 -0.1188327E+03 -0.2902203E+01 -0.5271949E+01
       1.400        0.450        0.000        0.000  1  0.5242595E+01 -0.1260935E+03 -0.3088437E+01 -0.4236314E+01
       1.400        0.500        0.000        0.000  1  0.4576913E+01 -0.1349666E+03 -0.3234482E+01 -0.3238249E+01
       1.400        0.550        0.000        0.000  1  0.3982937E+01 -0.1457036E+03 -0.3290437E+01 -0.2244285E+01
       1.400        0.600        0.000        0.000  1  0.3469510E+01 -0.1583737E+03 -0.3225282E+01 -0.1278694E+01
       1.400        0.650        0.000        0.000  1  0.3083888E+01 -0.1727686E+03 -0.3059359E+01 -0.3881897E+00
       1.400        0.700        0.000        0.000  1  0.2879535E+01  0.1719190E+03 -0.2850942E+01  0.4047827E+00
       1.400        0.750        0.000        0.000  1  0.2881843E+01  0.1573633E+03 -0.2659836E+01  0.1109185E+01
       1.400        0.800        0.000        0.000  1  0.3082004E+01  0.1455136E+03 -0.2540375E+01  0.1745062E+01
       1.400        0.850        0.000        0.000  1  0.3477736E+01  0.1376467E+03 -0.2570062E+01  0.2342952E+01
       1.400        0.900        0.000        0.000  1  0.4169583E+01  0.1342703E+03 -0.2910555E+01  0.2985648E+01
       1.400        0.950        0.000        0.000  1  0.5708493E+01  0.1357436E+03 -0.4088562E+01  0.3983785E+01
       1.400        1.000        0.000        0.000  1  0.1377033E+02  0.1439125E+03 -0.1112806E+02  0.8110994E+01
       1.400        1.050        0.000        0.000  1  0.8064852E+01 -0.2956109E+02  0.7015051E+01 -0.3978806E+01
       1.400        1.100        0.000        0.000  1  0.1534670E+01 -0.4762808E+01  0.1529371E+01 -0.1274252E+00
       1.400        1.150        0.000        0.000  1  0.4560544E+00  0.9081879E+02 -0.6517070E-02  0.4560078E+00
       1.400        1.200        0.000        0.000  1  0.1157584E+01  0.1608315E+03 -0.1093404E+01  0.3800903E+00
       1.400        1.250        0.000        0.000  1  0.2851745E+01 -0.1697575E+03 -0.2806300E+01 -0.5070818E+00
       1.400        1.300        0.000        0.000  1  0.9452292E+01  0.3158182E+02  0.8052343E+01  0.4950314E+01
       1.400        1.350        0.000        0.000  1  0.9662395E+00  0.6854276E+02  0.3534568E+00  0.8992703E+00
       1.400        1.400        0.000        0.000  1  0.2806011E+00  0.1800000E+03 -0.2806011E+00  0.0000000E+00
       1.450        0.250        0.000        0.000  1  0.9738318E+01 -0.9195363E+02 -0.3319868E+00 -0.9732658E+01
       1.450        0.300        0.000        0.000  1  0.8033035E+01 -0.9681495E+02 -0.9532253E+00 -0.7976278E+01
       1.450        0.350        0.000        0.000  1  0.6788078E+01 -0.1025709E+03 -0.1477412E+01 -0.6625350E+01
       1.450        0.400        0.000        0.000  1  0.5822150E+01 -0.1094226E+03 -0.1936057E+01 -0.5490821E+01
       1.450        0.450        0.000        0.000  1  0.5015334E+01 -0.1174982E+03 -0.2315688E+01 -0.4448727E+01
       1.450        0.500        0.000        0.000  1  0.4276953E+01 -0.1269280E+03 -0.2569638E+01 -0.3418959E+01
       1.450        0.550        0.000        0.000  1  0.3557150E+01 -0.1378781E+03 -0.2638410E+01 -0.2385814E+01
       1.450        0.600        0.000        0.000  1  0.2861135E+01 -0.1507883E+03 -0.2497262E+01 -0.1396343E+01
       1.450        0.650        0.000        0.000  1  0.2248108E+01 -0.1669058E+03 -0.2189655E+01 -0.5093156E+00
       1.450        0.700        0.000        0.000  1  0.1820776E+01  0.1717606E+03 -0.1801982E+01  0.2609353E+00
       1.450        0.750        0.000        0.000  1  0.1702467E+01  0.1461657E+03 -0.1414156E+01  0.9479223E+00
       1.450        0.800        0.000        0.000  1  0.1936341E+01  0.1241322E+03 -0.1086489E+01  0.1602796E+01
       1.450        0.850        0.000        0.000  1  0.2450872E+01  0.1112895E+03 -0.8898631E+00  0.2283620E+01
       1.450        0.900        0.000        0.000  1  0.3248191E+01  0.1074488E+03 -0.9739810E+00  0.3098727E+01
       1.450        0.950        0.000        0.000  1  0.4803234E+01  0.1124295E+03 -0.1832653E+01  0.4439869E+01
       1.450        1.000        0.000        0.000  1  0.1277302E+02  0.1289212E+03 -0.8024669E+01  0.9937541E+01
       1.450        1.050        0.000        0.000  1  0.9365911E+01 -0.3194757E+02  0.7947282E+01 -0.4955907E+01
       1.450        1.100        0.000        0.000  1  0.3092214E+01  0.3397950E+01  0.3086777E+01  0.1832776E+00
       1.450        1.150        0.000        0.000  1  0.2160122E+01  0.4563106E+02  0.1510521E+01  0.1544167E+01
       1.450        1.200        0.000        0.000  1  0.2439055E+01  0.8622811E+02  0.1604516E+00  0.2433771E+01
       1.450        1.250        0.000        0.000  1  0.4359024E+01  0.1215189E+03 -0.2278807E+01  0.3715928E+01
       1.450        1.300        0.000        0.000  1  0.1292251E+02 -0.2884828E+02  0.1131883E+02 -0.6235007E+01
       1.450        1.350        0.000        0.000  1  0.1510340E+01  0.1504903E+02  0.1458542E+01  0.3921531E+00
       1.450        1.400        0.000        0.000  1  0.4811737E+00  0.8292407E+02  0.5927311E-01  0.4775089E+00
       1.450        1.450        0.000        0.000  1  0.4642136E+00  0.1800000E+03 -0.4642136E+00  0.0000000E+00
       1.500        0.250        0.000        0.000  1  0.2086493E+02 -0.1050026E+03 -0.5401171E+01 -0.2015372E+02
       1.500        0.300        0.000        0.000  1  0.1590994E+02 -0.9911265E+02 -0.2519755E+01 -0.1570914E+02
       1.500        0.350        0.000        0.000  1  0.1251112E+02 -0.9213795E+02 -0.4667346E+00 -0.1250241E+02
       1.500        0.400        0.000        0.000  1  0.1011347E+02 -0.8493398E+02  0.8930552E+00 -0.1007396E+02
       1.500        0.450        0.000        0.000  1  0.8284488E+01 -0.7883627E+02  0.1603986E+01 -0.8127728E+01
       1.500        0.500        0.000        0.000  1  0.6621223E+01 -0.7488697E+02  0.1726312E+01 -0.6392218E+01
       1.500        0.550        0.000        0.000  1  0.4848640E+01 -0.7338472E+02  0.1386439E+01 -0.4646192E+01
       1.500        0.600        0.000        0.000  1  0.2893085E+01 -0.7490252E+02  0.7535384E+00 -0.2793227E+01
       1.500        0.650        0.000        0.000  1  0.8720427E+00 -0.9350665E+02 -0.5333802E-01 -0.8704100E+00
       1.500        0.700        0.000        0.000  1  0.1448235E+01  0.1344672E+03 -0.1014489E+01  0.1033536E+01
       1.500        0.750        0.000        0.000  1  0.3589887E+01  0.1272792E+03 -0.2174393E+01  0.2856449E+01
       1.500        0.800        0.000        0.000  1  0.5817553E+01  0.1280334E+03 -0.3584311E+01  0.4582208E+01
       1.500        0.850        0.000        0.000  1  0.8170505E+01  0.1302386E+03 -0.5277921E+01  0.6237041E+01
       1.500        0.900        0.000        0.000  1  0.1076852E+02  0.1326167E+03 -0.7291269E+01  0.7924546E+01
       1.500        0.950        0.000        0.000  1  0.1406485E+02  0.1344667E+03 -0.9852354E+01  0.1003749E+02
       1.500        1.000        0.000        0.000  1  0.2341952E+02  0.1352828E+03 -0.1664163E+02  0.1647817E+02
       1.500        1.050        0.000        0.000  1  0.3860407E+01 -0.1741596E+03 -0.3840369E+01 -0.3928273E+00
       1.500        1.100        0.000        0.000  1  0.8948645E+01  0.1566268E+03 -0.8214325E+01  0.3550086E+01
       1.500        1.150        0.000        0.000  1  0.9716434E+01  0.1690406E+03 -0.9539227E+01  0.1847222E+01
       1.500        1.200        0.000        0.000  1  0.1080205E+02 -0.1645557E+03 -0.1041198E+02 -0.2876593E+01
       1.500        1.250        0.000        0.000  1  0.2044778E+02 -0.1245938E+03 -0.1160933E+02 -0.1683256E+02
       1.500        1.300        0.000        0.000  1  0.8730434E+02  0.8560644E+02  0.6688125E+01  0.8704779E+02
       1.500        1.350        0.000        0.000  1  0.1684844E+02  0.1122486E+03 -0.6379264E+01  0.1559407E+02
       1.500        1.400        0.000        0.000  1  0.9585389E+01  0.1277947E+03 -0.5874254E+01  0.7574485E+01
       1.500        1.450        0.000        0.000  1  0.6114705E+01  0.1355006E+03 -0.4361360E+01  0.4285808E+01
       1.500        1.500        0.000        0.000  1  0.3110326E+01  0.1800000E+03 -0.3110326E+01  0.0000000E+00
       0.250        0.250        0.000        0.000  2  0.9634967E-06  0.1800000E+03 -0.9634967E-06  0.0000000E+00
       0.300        0.250        0.000        0.000  2  0.1390670E-05 -0.1793554E+03 -0.1390582E-05 -0.1564633E-07
       0.300        0.300        0.000        0.000  2  0.1698119E-05  0.1800000E+03 -0.1698119E-05  0.0000000E+00
       0.350        0.250        0.000        0.000  2  0.7867599E-06 -0.1782246E+03 -0.7863823E-06 -0.2437547E-07
       0.350        0.300        0.000        0.000  2  0.1076076E-05 -0.1796150E+03 -0.1076052E-05 -0.7231495E-08
       0.350        0.350        0.000        0.000  2  0.3179509E-06  0.1800000E+03 -0.3179509E-06  0.0000000E+00
       0.400        0.250        0.000        0.000  2  0.7691720E-06 -0.1777112E+03 -0.7685584E-06 -0.3071815E-07
       0.400        0.300        0.000        0.000  2  0.9572833E-06 -0.1794888E+03 -0.9572452E-06 -0.8539843E-08
       0.400        0.350        0.000        0.000  2  0.1509951E-06 -0.1755434E+03 -0.1505386E-06 -0.1173300E-07
       0.400        0.400        0.000        0.000  2  0.1132195E-06  0.1800000E+03 -0.1132195E-06  0.0000000E+00
       0.450        0.250        0.000        0.000  2  0.8911792E-06  0.1777488E+03 -0.8904914E-06  0.3500587E-07
       0.450        0.300        0.000        0.000  2  0.1179611E-05  0.1786832E+03 -0.1179299E-05  0.2710730E-07
       0.450        0.350        0.000        0.000  2  0.3081295E-06  0.1766946E+03 -0.3076169E-06  0.1776614E-07
       0.450        0.400        0.000        0.000  2  0.2631655E-06  0.1740400E+03 -0.2617431E-06  0.2732542E-07
       0.450        0.450        0.000        0.000  2  0.6299453E-06  0.1800000E+03 -0.6299453E-06  0.0000000E+00
       0.500        0.250        0.000        0.000  2  0.1126745E-05  0.1788431E+03 -0.1126515E-05  0.2275009E-07
       0.500        0.300        0.000        0.000  2  0.1455478E-05  0.1793704E+03 -0.1455390E-05  0.1599407E-07
       0.500        0.350        0.000        0.000  2  0.1842434E-06  0.1789288E+03 -0.1842112E-06  0.3444531E-08
       0.500        0.400        0.000        0.000  2  0.1445135E-06  0.1752129E+03 -0.1440093E-06  0.1206010E-07
       0.500        0.450        0.000        0.000  2  0.5142891E-06 -0.1795169E+03 -0.5142708E-06 -0.4336118E-08
       0.500        0.500        0.000        0.000  2  0.1981014E-06  0.1800000E+03 -0.1981014E-06  0.0000000E+00
       0.550        0.250        0.000        0.000  2  0.1281744E-05  0.1785188E+03 -0.1281316E-05  0.3313193E-07
       0.550        0.300        0.000        0.000  2  0.1617772E-05  0.1795832E+03 -0.1617729E-05  0.1176886E-07
       0.550        0.350        0.000        0.000  2  0.1176662E-06 -0.1761897E+03 -0.1174061E-06 -0.7819233E-08
       0.550        0.400        0.000        0.000  2  0.2057498E-07 -0.1736508E+03 -0.2044878E-07 -0.2275335E-08
       0.550        0.450        0.000        0.000  2  0.6074902E-06 -0.1763246E+03 -0.6062407E-06 -0.3894240E-07
       0.550        0.500        0.000        0.000  2  0.1144081E-06 -0.1664709E+03 -0.1112334E-06 -0.2676450E-07
       0.550        0.550        0.000        0.000  2  0.3133531E-07  0.0000000E+00  0.3133531E-07  0.0000000E+00
       0.600        0.250        0.000        0.000  2  0.1542558E-05 -0.1795107E+03 -0.1542502E-05 -0.1317184E-07
       0.600        0.300        0.000        0.000  2  0.1941153E-05  0.1799905E+03 -0.1941153E-05  0.3227942E-09
       0.600        0.350        0.000        0.000  2  0.1346552E-06 -0.1609785E+03 -0.1273026E-06 -0.4388719E-07
       0.600        0.400        0.000        0.000  2  0.5152018E-07 -0.1690702E+03 -0.5058562E-07 -0.9768530E-08
       0.600        0.450        0.000        0.000  2  0.7190114E-06 -0.1766250E+03 -0.7177644E-06 -0.4232858E-07
       0.600        0.500        0.000        0.000  2  0.2113042E-07 -0.1037567E+03 -0.5024803E-08 -0.2052428E-07
       0.600        0.550        0.000        0.000  2  0.2554488E-06  0.1271197E+02  0.2491874E-06  0.5621150E-07
       0.600        0.600        0.000        0.000  2  0.5128051E-06  0.0000000E+00  0.5128051E-06  0.0000000E+00
       0.650        0.250        0.000        0.000  2  0.1933091E-05  0.1757560E+03 -0.1927791E-05  0.1430547E-06
       0.650        0.300        0.000        0.000  2  0.2419963E-05  0.1771239E+03 -0.2416915E-05  0.1214251E-06
       0.650        0.350        0.000        0.000  2  0.2686888E-06 -0.1792409E+03 -0.2686652E-06 -0.3559561E-08
       0.650        0.400        0.000        0.000  2  0.1508223E-06  0.1698819E+03 -0.1484767E-06  0.2649610E-07
