      w1[rad/s]       w2[rad/s] beta1[deg] beta2[deg] DOF MOD(QTF)/rho/g PHASE(QTF)[deg] Re(QTF)/rho/g Im(QTF)/rho/g
       1.450        1.200        0.000        0.000  4  0.4523634E-05  0.1237537E+03 -0.2513443E-05  0.3761100E-05
       1.450        1.250        0.000        0.000  4  0.4377199E-05 -0.1450815E+02  0.4237619E-05 -0.1096566E-05
       1.450        1.300        0.000        0.000  4  0.3090619E-04 -0.1167027E+03 -0.1388803E-04 -0.2761005E-04
       1.450        1.350        0.000        0.000  4  0.6611337E-05  0.1031639E+03 -0.1505654E-05  0.6437607E-05
       1.450        1.400        0.000        0.000  4  0.8388211E-05 -0.1199943E+03 -0.4193378E-05 -0.7264824E-05
       1.450        1.450        0.000        0.000  4  0.5468395E-05 -0.1552833E+03 -0.4967416E-05 -0.2286510E-05
       1.500        0.250        0.000        0.000  4  0.2791767E-03 -0.4016624E+02  0.2133402E-03 -0.1800711E-03
       1.500        0.300        0.000        0.000  4  0.2354707E-03 -0.2322670E+02  0.2163862E-03 -0.9286259E-04
       1.500        0.350        0.000        0.000  4  0.2542767E-04  0.5600966E+02  0.1421542E-04  0.2108289E-04
       1.500        0.400        0.000        0.000  4  0.4012536E-04  0.1481635E+03 -0.3408879E-04  0.2116599E-04
       1.500        0.450        0.000        0.000  4  0.2505486E-03  0.1265123E+03 -0.1490752E-03  0.2013732E-03
       1.500        0.500        0.000        0.000  4  0.5233444E-04  0.1595799E+03 -0.4904572E-04  0.1825953E-04
       1.500        0.550        0.000        0.000  4  0.5098098E-04 -0.1694147E+03 -0.5011341E-04 -0.9365142E-05
       1.500        0.600        0.000        0.000  4  0.1391395E-03 -0.2857829E+02  0.1221873E-03 -0.6655863E-04
       1.500        0.650        0.000        0.000  4  0.3299765E-04 -0.3695623E+02  0.2636825E-04 -0.1983834E-04
       1.500        0.700        0.000        0.000  4  0.2445279E-04 -0.1716696E+03 -0.2419479E-04 -0.3542727E-05
       1.500        0.750        0.000        0.000  4  0.9354069E-05 -0.1189962E+03 -0.4534395E-05 -0.8181557E-05
       1.500        0.800        0.000        0.000  4  0.1376511E-04 -0.1212664E+03 -0.7144341E-05 -0.1176591E-04
       1.500        0.850        0.000        0.000  4  0.1113067E-04 -0.1107263E+03 -0.3939196E-05 -0.1041031E-04
       1.500        0.900        0.000        0.000  4  0.5955285E-05 -0.1066432E+03 -0.1705655E-05 -0.5705801E-05
       1.500        0.950        0.000        0.000  4  0.1396230E-04 -0.1075476E+03 -0.4209603E-05 -0.1331259E-04
       1.500        1.000        0.000        0.000  4  0.3148550E-04  0.6889730E+01  0.3125814E-04  0.3776966E-05
       1.500        1.050        0.000        0.000  4  0.3895520E-04  0.1750838E+03 -0.3881188E-04  0.3338412E-05
       1.500        1.100        0.000        0.000  4  0.2859871E-04  0.1448593E+03 -0.2338635E-04  0.1646101E-04
       1.500        1.150        0.000        0.000  4  0.2132672E-04 -0.1426923E+03 -0.1696310E-04 -0.1292603E-04
       1.500        1.200        0.000        0.000  4  0.1764818E-04  0.1468033E+03 -0.1476793E-04  0.9662635E-05
       1.500        1.250        0.000        0.000  4  0.1175898E-04 -0.1085291E+03 -0.3736844E-05 -0.1114942E-04
       1.500        1.300        0.000        0.000  4  0.5644479E-04  0.1343987E+03 -0.3949146E-04  0.4032913E-04
       1.500        1.350        0.000        0.000  4  0.1680491E-04 -0.6432954E+02  0.7279797E-05 -0.1514628E-04
       1.500        1.400        0.000        0.000  4  0.1662066E-04  0.1631439E+03 -0.1590657E-04  0.4819462E-05
       1.500        1.450        0.000        0.000  4  0.3231654E-04  0.1722059E+03 -0.3201800E-04  0.4382528E-05
       1.500        1.500        0.000        0.000  4  0.1419260E-03  0.9817550E+02 -0.2018268E-04  0.1404836E-03
       0.250        0.250        0.000        0.000  5  0.7678851E+02 -0.8991698E+02  0.1112728E+00 -0.7678843E+02
       0.300        0.250        0.000        0.000  5  0.9951904E+02 -0.8970941E+02  0.5047297E+00 -0.9951776E+02
       0.300        0.300        0.000        0.000  5  0.1228053E+03 -0.8976647E+02  0.5005139E+00 -0.1228043E+03
       0.350        0.250        0.000        0.000  5  0.1256270E+03 -0.8910255E+02  0.1967678E+01 -0.1256116E+03
       0.350        0.300        0.000        0.000  5  0.1489134E+03 -0.8945652E+02  0.1412481E+01 -0.1489067E+03
       0.350        0.350        0.000        0.000  5  0.1744036E+03 -0.8953452E+02  0.1416854E+01 -0.1743978E+03
       0.400        0.250        0.000        0.000  5  0.1525841E+03 -0.8798748E+02  0.5358409E+01 -0.1524900E+03
       0.400        0.300        0.000        0.000  5  0.1754469E+03 -0.8861961E+02  0.4226484E+01 -0.1753960E+03
       0.400        0.350        0.000        0.000  5  0.1998815E+03 -0.8912651E+02  0.3047097E+01 -0.1998583E+03
       0.400        0.400        0.000        0.000  5  0.2239186E+03 -0.8925219E+02  0.2922398E+01 -0.2238995E+03
       0.450        0.250        0.000        0.000  5  0.1773190E+03 -0.8640591E+02  0.1111567E+02 -0.1769702E+03
       0.450        0.300        0.000        0.000  5  0.1994747E+03 -0.8723450E+02  0.9624323E+01 -0.1992424E+03
       0.450        0.350        0.000        0.000  5  0.2226053E+03 -0.8814312E+02  0.7213076E+01 -0.2224884E+03
       0.450        0.400        0.000        0.000  5  0.2450727E+03 -0.8883693E+02  0.4974477E+01 -0.2450222E+03
       0.450        0.450        0.000        0.000  5  0.2647317E+03 -0.8908886E+02  0.4209681E+01 -0.2646982E+03
       0.500        0.250        0.000        0.000  5  0.1961186E+03 -0.8470284E+02  0.1810589E+02 -0.1952811E+03
       0.500        0.300        0.000        0.000  5  0.2173639E+03 -0.8557410E+02  0.1677391E+02 -0.2167157E+03
       0.500        0.350        0.000        0.000  5  0.2390750E+03 -0.8677547E+02  0.1344772E+02 -0.2386965E+03
       0.500        0.400        0.000        0.000  5  0.2600300E+03 -0.8798019E+02  0.9164755E+01 -0.2598684E+03
       0.500        0.450        0.000        0.000  5  0.2785231E+03 -0.8890034E+02  0.5345259E+01 -0.2784718E+03
       0.500        0.500        0.000        0.000  5  0.2918451E+03 -0.8943714E+02  0.2866958E+01 -0.2918310E+03
       0.550        0.250        0.000        0.000  5  0.2056774E+03 -0.8364478E+02  0.2276689E+02 -0.2044134E+03
       0.550        0.300        0.000        0.000  5  0.2258431E+03 -0.8431863E+02  0.2235759E+02 -0.2247337E+03
       0.550        0.350        0.000        0.000  5  0.2460851E+03 -0.8561399E+02  0.1881948E+02 -0.2453645E+03
       0.550        0.400        0.000        0.000  5  0.2656566E+03 -0.8717207E+02  0.1310657E+02 -0.2653331E+03
       0.550        0.450        0.000        0.000  5  0.2833744E+03 -0.8864999E+02  0.6676268E+01 -0.2832958E+03
       0.550        0.500        0.000        0.000  5  0.2970008E+03 -0.8984818E+02  0.7869614E+00 -0.2969998E+03
       0.550        0.550        0.000        0.000  5  0.3036863E+03 -0.9089363E+02 -0.4736387E+01 -0.3036494E+03
       0.600        0.250        0.000        0.000  5  0.2050453E+03 -0.8438947E+02  0.2004640E+02 -0.2040630E+03
       0.600        0.300        0.000        0.000  5  0.2239622E+03 -0.8450494E+02  0.2144661E+02 -0.2229330E+03
       0.600        0.350        0.000        0.000  5  0.2426997E+03 -0.8559216E+02  0.1865278E+02 -0.2419818E+03
       0.600        0.400        0.000        0.000  5  0.2609793E+03 -0.8724355E+02  0.1255066E+02 -0.2606773E+03
       0.600        0.450        0.000        0.000  5  0.2781712E+03 -0.8906066E+02  0.4560296E+01 -0.2781338E+03
       0.600        0.500        0.000        0.000  5  0.2926103E+03 -0.9074001E+02 -0.3779139E+01 -0.2925858E+03
       0.600        0.550        0.000        0.000  5  0.3017068E+03 -0.9226666E+02 -0.1193266E+02 -0.3014708E+03
       0.600        0.600        0.000        0.000  5  0.3033994E+03 -0.9398328E+02 -0.2107573E+02 -0.3026664E+03
       0.650        0.250        0.000        0.000  5  0.1970257E+03 -0.8825728E+02  0.5991839E+01 -0.1969345E+03
       0.650        0.300        0.000        0.000  5  0.2143707E+03 -0.8727625E+02  0.1018700E+02 -0.2141285E+03
       0.650        0.350        0.000        0.000  5  0.2314852E+03 -0.8772489E+02  0.9189414E+01 -0.2313027E+03
       0.650        0.400        0.000        0.000  5  0.2484365E+03 -0.8910100E+02  0.3897961E+01 -0.2484060E+03
       0.650        0.450        0.000        0.000  5  0.2650841E+03 -0.9093732E+02 -0.4336391E+01 -0.2650487E+03
       0.650        0.500        0.000        0.000  5  0.2803649E+03 -0.9281787E+02 -0.1378312E+02 -0.2800258E+03
       0.650        0.550        0.000        0.000  5  0.2920491E+03 -0.9457276E+02 -0.2328367E+02 -0.2911194E+03
       0.650        0.600        0.000        0.000  5  0.2978176E+03 -0.9639654E+02 -0.3317951E+02 -0.2959636E+03
       0.650        0.650        0.000        0.000  5  0.2969250E+03 -0.9870121E+02 -0.4491932E+02 -0.2935076E+03
       0.700        0.250        0.000        0.000  5  0.1878269E+03 -0.9632947E+02 -0.2070707E+02 -0.1866820E+03
       0.700        0.300        0.000        0.000  5  0.2026700E+03 -0.9351773E+02 -0.1243532E+02 -0.2022881E+03
       0.700        0.350        0.000        0.000  5  0.2177119E+03 -0.9274898E+02 -0.1044154E+02 -0.2174613E+03
       0.700        0.400        0.000        0.000  5  0.2330335E+03 -0.9336235E+02 -0.1366754E+02 -0.2326323E+03
       0.700        0.450        0.000        0.000  5  0.2487798E+03 -0.9479820E+02 -0.2080959E+02 -0.2479079E+03
       0.700        0.500        0.000        0.000  5  0.2643928E+03 -0.9651717E+02 -0.3000881E+02 -0.2626843E+03
       0.700        0.550        0.000        0.000  5  0.2780371E+03 -0.9818405E+02 -0.3957956E+02 -0.2752056E+03
       0.700        0.600        0.000        0.000  5  0.2872545E+03 -0.9983834E+02 -0.4908285E+02 -0.2830301E+03
       0.700        0.650        0.000        0.000  5  0.2905467E+03 -0.1018020E+03 -0.5942534E+02 -0.2844047E+03
       0.700        0.700        0.000        0.000  5  0.2880477E+03 -0.1043894E+03 -0.7158279E+02 -0.2790115E+03
       0.750        0.250        0.000        0.000  5  0.1857661E+03 -0.1086967E+03 -0.5954899E+02 -0.1759630E+03
       0.750        0.300        0.000        0.000  5  0.1957125E+03 -0.1033324E+03 -0.4513144E+02 -0.1904377E+03
       0.750        0.350        0.000        0.000  5  0.2073813E+03 -0.1006740E+03 -0.3841121E+02 -0.2037930E+03
       0.750        0.400        0.000        0.000  5  0.2201749E+03 -0.9993096E+02 -0.3797166E+02 -0.2168759E+03
       0.750        0.450        0.000        0.000  5  0.2341093E+03 -0.1004619E+03 -0.4250992E+02 -0.2302174E+03
       0.750        0.500        0.000        0.000  5  0.2488978E+03 -0.1016136E+03 -0.5010580E+02 -0.2438022E+03
       0.750        0.550        0.000        0.000  5  0.2630739E+03 -0.1028870E+03 -0.5867311E+02 -0.2564475E+03
       0.750        0.600        0.000        0.000  5  0.2741991E+03 -0.1041562E+03 -0.6705971E+02 -0.2658724E+03
       0.750        0.650        0.000        0.000  5  0.2802415E+03 -0.1056420E+03 -0.7556036E+02 -0.2698628E+03
       0.750        0.700        0.000        0.000  5  0.2804652E+03 -0.1076541E+03 -0.8505670E+02 -0.2672566E+03
       0.750        0.750        0.000        0.000  5  0.2748263E+03 -0.1103534E+03 -0.9558734E+02 -0.2576676E+03
       0.800        0.250        0.000        0.000  5  0.1991845E+03 -0.1235704E+03 -0.1101414E+03 -0.1659619E+03
       0.800        0.300        0.000        0.000  5  0.1992612E+03 -0.1155363E+03 -0.8589822E+02 -0.1797958E+03
       0.800        0.350        0.000        0.000  5  0.2044404E+03 -0.1104494E+03 -0.7142754E+02 -0.1915567E+03
       0.800        0.400        0.000        0.000  5  0.2124687E+03 -0.1077353E+03 -0.6472217E+02 -0.2023709E+03
       0.800        0.450        0.000        0.000  5  0.2225911E+03 -0.1068344E+03 -0.6446371E+02 -0.2130522E+03
       0.800        0.500        0.000        0.000  5  0.2344525E+03 -0.1070654E+03 -0.6880318E+02 -0.2241297E+03
       0.800        0.550        0.000        0.000  5  0.2469549E+03 -0.1077858E+03 -0.7543465E+02 -0.2351518E+03
       0.800        0.600        0.000        0.000  5  0.2579027E+03 -0.1086662E+03 -0.8254269E+02 -0.2443369E+03
       0.800        0.650        0.000        0.000  5  0.2649561E+03 -0.1097713E+03 -0.8962590E+02 -0.2493370E+03
       0.800        0.700        0.000        0.000  5  0.2666133E+03 -0.1113727E+03 -0.9716255E+02 -0.2482783E+03
       0.800        0.750        0.000        0.000  5  0.2620775E+03 -0.1137326E+03 -0.1054781E+03 -0.2399145E+03
       0.800        0.800        0.000        0.000  5  0.2500025E+03 -0.1170803E+03 -0.1138110E+03 -0.2225945E+03
       0.850        0.250        0.000        0.000  5  0.2351059E+03 -0.1382260E+03 -0.1753368E+03 -0.1566263E+03
       0.850        0.300        0.000        0.000  5  0.2164360E+03 -0.1284959E+03 -0.1347225E+03 -0.1693942E+03
       0.850        0.350        0.000        0.000  5  0.2085259E+03 -0.1209113E+03 -0.1071220E+03 -0.1789076E+03
       0.850        0.400        0.000        0.000  5  0.2068118E+03 -0.1156891E+03 -0.8965036E+02 -0.1863704E+03
       0.850        0.450        0.000        0.000  5  0.2090665E+03 -0.1128062E+03 -0.8103732E+02 -0.1927220E+03
       0.850        0.500        0.000        0.000  5  0.2144401E+03 -0.1118291E+03 -0.7973713E+02 -0.1990642E+03
       0.850        0.550        0.000        0.000  5  0.2222507E+03 -0.1120502E+03 -0.8343701E+02 -0.2059943E+03
       0.850        0.600        0.000        0.000  5  0.2308286E+03 -0.1128399E+03 -0.8959770E+02 -0.2127300E+03
       0.850        0.650        0.000        0.000  5  0.2376498E+03 -0.1139644E+03 -0.9652597E+02 -0.2171639E+03
       0.850        0.700        0.000        0.000  5  0.2403071E+03 -0.1155891E+03 -0.1037921E+03 -0.2167365E+03
       0.850        0.750        0.000        0.000  5  0.2370334E+03 -0.1181040E+03 -0.1116601E+03 -0.2090858E+03
       0.850        0.800        0.000        0.000  5  0.2262762E+03 -0.1220775E+03 -0.1201676E+03 -0.1917307E+03
       0.850        0.850        0.000        0.000  5  0.2052738E+03 -0.1287546E+03 -0.1284987E+03 -0.1600795E+03
       0.900        0.250        0.000        0.000  5  0.3078646E+03 -0.1511521E+03 -0.2696598E+03 -0.1485402E+03
       0.900        0.300        0.000        0.000  5  0.2544446E+03 -0.1418638E+03 -0.2001320E+03 -0.1571281E+03
       0.900        0.350        0.000        0.000  5  0.2195716E+03 -0.1328044E+03 -0.1491985E+03 -0.1610947E+03
       0.900        0.400        0.000        0.000  5  0.1968151E+03 -0.1248923E+03 -0.1125852E+03 -0.1614335E+03
       0.900        0.450        0.000        0.000  5  0.1823942E+03 -0.1192784E+03 -0.8920058E+02 -0.1590940E+03
       0.900        0.500        0.000        0.000  5  0.1744765E+03 -0.1166085E+03 -0.7814668E+02 -0.1559973E+03
       0.900        0.550        0.000        0.000  5  0.1727268E+03 -0.1165774E+03 -0.7727901E+02 -0.1544749E+03
       0.900        0.600        0.000        0.000  5  0.1763122E+03 -0.1180791E+03 -0.8298830E+02 -0.1555600E+03
       0.900        0.650        0.000        0.000  5  0.1824471E+03 -0.1201293E+03 -0.9157995E+02 -0.1577976E+03
       0.900        0.700        0.000        0.000  5  0.1872565E+03 -0.1226119E+03 -0.1009210E+03 -0.1577338E+03
       0.900        0.750        0.000        0.000  5  0.1875258E+03 -0.1262139E+03 -0.1107905E+03 -0.1512991E+03
       0.900        0.800        0.000        0.000  5  0.1815891E+03 -0.1322072E+03 -0.1219942E+03 -0.1345067E+03
       0.900        0.850        0.000        0.000  5  0.1693999E+03 -0.1429210E+03 -0.1351481E+03 -0.1021338E+03
       0.900        0.900        0.000        0.000  5  0.1561647E+03 -0.1642551E+03 -0.1503054E+03 -0.4237599E+02
       0.950        0.250        0.000        0.000  5  0.4818336E+03 -0.1618953E+03 -0.4579782E+03 -0.1497317E+03
       0.950        0.300        0.000        0.000  5  0.3554318E+03 -0.1563373E+03 -0.3255484E+03 -0.1426533E+03
       0.950        0.350        0.000        0.000  5  0.2586665E+03 -0.1499849E+03 -0.2239777E+03 -0.1293922E+03
       0.950        0.400        0.000        0.000  5  0.1828706E+03 -0.1430057E+03 -0.1460579E+03 -0.1100397E+03
       0.950        0.450        0.000        0.000  5  0.1248972E+03 -0.1368257E+03 -0.9108445E+02 -0.8545721E+02
       0.950        0.500        0.000        0.000  5  0.8396678E+02 -0.1350939E+03 -0.5947074E+02 -0.5927606E+02
       0.950        0.550        0.000        0.000  5  0.6194348E+02 -0.1427799E+03 -0.4932671E+02 -0.3746827E+02
       0.950        0.600        0.000        0.000  5  0.6010522E+02 -0.1555631E+03 -0.5472083E+02 -0.2486500E+02
       0.950        0.650        0.000        0.000  5  0.7106025E+02 -0.1624612E+03 -0.6775688E+02 -0.2141411E+02
       0.950        0.700        0.000        0.000  5  0.8558820E+02 -0.1651345E+03 -0.8272362E+02 -0.2195778E+02
